CodeClient,DateCreation,SecteurCo,SecteurAct,NivSupp1,NivSupp2
13062,3/10/2020,70,FEN,G1111,G0003
13063,3/10/2020,40,FEN,,
13064,3/12/2020,80,FAB,,
13065,3/12/2020,40,FEN,,
13066,3/16/2020,40,FEN,,
13067,3/18/2020,70,FEN,,
13068,3/31/2020,40,FEN,,
13069,3/31/2020,80,FEN,,
13070,4/1/2020,80,FEN,,
13071,4/2/2020,40,N,,
13072,4/6/2020,90,EG,,
13073,4/10/2020,50,FEN,,
13074,4/10/2020,80,EG,,
13075,4/16/2020,70,FEN,,
13076,4/20/2020,40,N,,
13077,4/27/2020,90,EG,,
13078,4/27/2020,70,FEN,,
13079,4/28/2020,40,FEN,,
13080,5/4/2020,80,FEN,,
13081,5/4/2020,90,FAB,,
13082,5/4/2020,50,FEN,,
13083,5/4/2020,1,FEN,,
13084,5/4/2020,40,FEN,,
13085,5/7/2020,80,N,G1097,G0014
13086,5/11/2020,40,N,,
13087,5/11/2020,40,FEN,,
13088,5/13/2020,70,FEN,,
13089,5/13/2020,50,N,G1119,G0025
13090,5/15/2020,70,FAB,,
13091,5/18/2020,80,N,,
13092,5/18/2020,50,FAB,,
13093,5/19/2020,70,FEN,,
13094,5/19/2020,80,FEN,,
13095,5/28/2020,70,FEN,,
13096,5/29/2020,50,FEN,,
13097,5/29/2020,50,FEN,,
13098,5/29/2020,50,FEN,,
13099,5/29/2020,40,FEN,,
14000,6/2/2020,50,FEN,,
14001,6/2/2020,91,EG,,
14002,6/2/2020,50,FEN,,
14003,6/3/2020,70,EG,,
14004,6/4/2020,40,EG,,
14005,6/4/2020,0,N,,
14006,6/5/2020,70,FEN,,
14007,6/5/2020,96,FEN,,
14008,6/8/2020,70,FEN,,
14009,6/8/2020,50,FEN,,
14010,6/8/2020,70,FEN,,
14011,6/8/2020,40,FEN,,
14012,6/9/2020,40,FEN,,
14013,6/9/2020,50,FEN,,
14014,6/9/2020,70,FEN,,
14015,6/10/2020,91,EG,,
14016,6/15/2020,80,FEN,,
14017,6/15/2020,80,FEN,,
14018,6/15/2020,80,FEN,G1032,G0014
14019,6/19/2020,50,FEN,G1113,G0010
14020,6/19/2020,70,FEN,,
14021,6/22/2020,80,EG,G1011,G0002
14022,6/22/2020,90,FEN,,
14023,6/22/2020,80,FEN,,
14024,6/23/2020,70,FEN,,
14025,6/24/2020,80,FEN,,
14026,6/24/2020,80,FEN,G1114,G0006
14027,6/25/2020,70,EG,,
14028,6/25/2020,80,FAB,,
14029,6/25/2020,80,FEN,,
14030,6/25/2020,80,FEN,,
14031,6/26/2020,70,GSB,G1123,G0030
14032,6/29/2020,70,FEN,,
14033,6/29/2020,70,FEN,,
14034,6/29/2020,50,N,G1012,G1137
14035,6/30/2020,80,FEN,,
14036,7/1/2020,80,FEN,,
14037,7/1/2020,40,FEN,,
14038,7/1/2020,92,EG,,
14039,7/3/2020,80,FEN,,
14040,7/3/2020,80,FEN,,
14041,7/6/2020,50,EG,,
14043,7/6/2020,50,N,G1032,G0014
14044,7/6/2020,80,FEN,,
14045,7/7/2020,40,FAB,,
14046,7/10/2020,50,FAB,,
14047,7/10/2020,80,FEN,,
14048,7/13/2020,50,FEN,,
14049,7/13/2020,70,FEN,,
14050,7/15/2020,70,FEN,G1051,G1052
14051,7/17/2020,50,FEN,,
14052,7/17/2020,40,FEN,,
14053,7/17/2020,70,FEN,,
14054,7/17/2020,50,FEN,,
14055,7/21/2020,70,FEN,,
14056,7/21/2020,70,FEN,,
14057,7/22/2020,80,FEN,,
14058,7/22/2020,80,FAB,,
14059,7/22/2020,80,FEN,,
14060,7/22/2020,80,FEN,,
14061,7/22/2020,80,FEN,,
14062,7/22/2020,80,FAB,,
14063,7/22/2020,80,N,G1032,G0014
14064,7/22/2020,80,FEN,G0067,
14065,7/22/2020,80,FEN,,
14066,7/22/2020,80,FEN,,
14067,7/24/2020,80,N,G1097,G0014
14068,7/24/2020,80,FAB,,
14069,7/24/2020,50,FEN,,
14070,7/24/2020,80,FEN,,
14071,7/24/2020,80,FEN,,
14072,7/24/2020,80,N,G1103,
14073,7/24/2020,80,FEN,,
14074,7/27/2020,80,FEN,,
14075,7/29/2020,80,N,G1037,G0061
14076,7/29/2020,80,FEN,,
14077,7/30/2020,40,N,G1096,G0001
14078,8/4/2020,50,FEN,G1122,G0036
14079,8/31/2020,92,EG,,
14080,8/31/2020,40,FEN,,
14081,8/31/2020,40,EG,,
14082,8/31/2020,80,FEN,,
14083,8/31/2020,90,FEN,,
14084,9/1/2020,80,EG,,
14085,9/3/2020,40,FEN,,
14086,9/3/2020,70,FEN,G1051,G1052
14087,9/4/2020,40,FEN,,
14088,9/9/2020,80,FEN,,
14089,9/9/2020,80,FEN,,
14090,9/9/2020,40,N,G1097,G0014
14091,9/9/2020,70,N,G1012,G1137
14092,9/10/2020,70,FEN,,
14093,9/11/2020,40,FEN,,
14094,9/11/2020,50,FEN,,
14095,9/14/2020,50,FEN,,
14096,9/14/2020,50,FEN,,
14097,9/15/2020,70,N,G1097,G0014
14098,9/16/2020,90,FEN,,
14099,9/17/2020,50,FEN,,
14100,9/17/2020,50,FEN,,
14101,9/21/2020,40,FEN,,
14102,9/21/2020,40,FEN,,
14103,9/21/2020,40,FEN,,
14104,9/21/2020,80,FEN,,
14105,9/21/2020,80,FEN,,
14106,9/21/2020,70,FEN,G1113,G0010
14107,9/22/2020,50,FEN,,
14108,9/23/2020,70,EG,,
14109,9/23/2020,70,FEN,,
14110,9/23/2020,50,FEN,,
14111,9/23/2020,50,FEN,,
14112,9/23/2020,50,FP,,
14113,9/28/2020,91,FAB,,
14114,9/28/2020,80,FEN,,
14115,9/28/2020,80,FEN,,
14116,9/29/2020,70,FEN,,
14117,9/29/2020,90,FP,,
14118,9/29/2020,70,FEN,,
14119,9/29/2020,40,N,,
14120,9/30/2020,70,FEN,,
14121,9/30/2020,80,N,G1037,G0061
14122,10/1/2020,40,FEN,,
14123,10/1/2020,70,EG,,
14124,10/1/2020,50,FEN,,
14125,10/7/2020,0,EG,,
14126,10/8/2020,50,FEN,,
14127,10/8/2020,70,FEN,,
14128,10/9/2020,40,EG,,
14129,10/9/2020,40,FEN,,
14130,10/12/2020,50,FEN,,
14131,10/12/2020,80,FEN,G1132,G0057
14132,10/12/2020,90,FEN,,
14133,10/14/2020,50,FEN,,
14134,10/14/2020,40,FEN,,
14135,10/14/2020,80,EG,,
14136,10/15/2020,92,FEN,,
14137,10/20/2020,50,N,G1051,G1052
14138,10/20/2020,40,FEN,,
14139,10/20/2020,90,FEN,,
14140,10/26/2020,80,FEN,G1051,G1052
14141,10/26/2020,70,FEN,,
14142,10/26/2020,70,FEN,G1111,G0003
14143,10/27/2020,40,FEN,,
14144,10/27/2020,80,FEN,,
14145,10/27/2020,50,N,G1093,G0014
14146,10/28/2020,50,FEN,,
14147,10/29/2020,70,FAB,,
14148,11/2/2020,80,FEN,,
14149,11/6/2020,40,FEN,,
14150,11/6/2020,80,N,G1097,G0014
14151,11/6/2020,70,FEN,,
14152,11/6/2020,70,N,G1113,G0010
14153,11/6/2020,80,FEN,,
14154,11/9/2020,91,EG,,
14155,11/9/2020,1,FEN,,
14156,11/12/2020,80,N,,
14157,11/13/2020,1,EG,,
14158,11/13/2020,80,EG,,
14159,11/17/2020,50,FEN,,
14160,11/17/2020,90,FEN,,
14161,11/17/2020,40,EG,,
14162,11/19/2020,92,EG,,
14163,11/20/2020,50,FEN,,
14164,11/20/2020,40,FEN,,
14165,11/20/2020,40,FEN,,
14166,11/23/2020,70,FEN,,
14167,11/24/2020,50,FEN,,
14168,11/25/2020,40,FEN,G1114,G0006
14169,11/25/2020,90,FEN,,
14170,11/27/2020,50,FEN,,
14171,11/27/2020,50,N,G1089,G0038
14172,11/27/2020,80,N,G1097,G0014
14173,11/27/2020,80,N,G1097,G0014
14174,11/30/2020,70,FEN,,
14175,11/30/2020,70,FEN,,
14176,12/2/2020,40,FEN,,
14177,12/2/2020,50,N,G1098,G0001
14178,12/2/2020,40,N,G1093,G0014
14179,12/3/2020,80,FEN,,
14180,12/3/2020,80,FEN,,
14181,12/4/2020,40,FEN,,
14182,12/4/2020,80,N,G1012,G1137
14183,12/7/2020,80,FEN,,
14184,12/8/2020,80,FEN,,
14185,12/9/2020,50,FEN,,
14186,12/9/2020,90,FEN,,
14187,12/10/2020,90,FEN,,
14188,12/11/2020,80,FEN,,
14189,12/16/2020,40,FEN,,
14190,12/18/2020,40,N,G1114,G0006
14191,12/18/2020,70,N,G1037,G0061
14192,12/18/2020,40,FEN,,
14193,12/22/2020,40,N,,
14194,12/22/2020,50,FEN,G1089,G0038
14195,1/6/2021,70,EG,,
14196,1/6/2021,70,EG,,
14197,1/6/2021,70,FAB,,
14198,1/6/2021,80,FEN,,
14199,1/7/2021,80,EG,,
14200,1/8/2021,50,N,G1089,G0038
14201,1/11/2021,80,FEN,,
14202,1/11/2021,70,FEN,,
14203,1/11/2021,90,FAB,,
14204,1/11/2021,80,N,,
14205,1/12/2021,70,EG,,
14206,1/12/2021,50,FEN,,
14207,1/12/2021,50,N,G1112,G0012
14208,1/13/2021,50,FEN,,
14209,1/18/2021,70,FEN,,
14210,1/20/2021,70,FEN,,
14211,1/21/2021,50,FAB,,
14212,1/21/2021,70,FEN,,
14213,1/21/2021,50,FAB,,
14214,1/21/2021,70,EG,,
14215,1/21/2021,80,EG,,
14216,1/25/2021,50,FEN,,
14217,1/25/2021,90,EG,,
14218,1/25/2021,80,EG,,
14219,1/27/2021,70,FEN,,
14220,1/28/2021,70,EG,,
14221,1/28/2021,50,FEN,,
14222,1/28/2021,40,EG,,
14223,1/29/2021,80,N,G1083,G0052
14224,1/29/2021,80,FEN,,
14225,1/29/2021,90,EG,,
14226,1/29/2021,70,FEN,,
14227,2/1/2021,40,FEN,,
14228,2/1/2021,70,FEN,,
14229,2/2/2021,50,FAB,,
14230,2/2/2021,40,EG,,
14231,2/3/2021,50,FEN,,
14232,2/3/2021,50,FAB,,
14233,2/4/2021,40,FEN,,
14234,2/4/2021,40,FEN,,
14235,2/4/2021,50,FAB,,
14236,2/4/2021,50,FEN,,
14237,2/5/2021,91,FAB,,
14238,2/5/2021,50,FEN,,
14239,2/5/2021,40,FEN,,
14240,2/5/2021,50,FEN,,
14241,2/5/2021,50,FEN,,
14242,2/5/2021,70,FEN,G1051,G1052
14243,2/8/2021,40,N,,
14244,2/8/2021,50,FAB,,
14245,2/8/2021,50,FEN,G1051,G1052
14246,2/8/2021,50,FEN,,
14247,2/9/2021,90,FEN,,
14248,2/9/2021,50,N,G1122,G0036
14249,2/10/2021,50,FEN,G1114,G0006
14250,2/10/2021,90,FEN,,
14251,2/10/2021,40,EG,,
14252,2/10/2021,70,N,G1032,G0014
14253,2/11/2021,70,FEN,,
14254,2/11/2021,50,FEN,,
14255,2/12/2021,50,FAB,,
14256,2/15/2021,40,EG,,
14257,2/15/2021,50,FEN,,
14258,2/15/2021,50,FEN,,
14259,2/15/2021,50,FEN,,
14260,2/15/2021,50,FEN,,
14261,2/15/2021,50,FEN,,
14262,2/16/2021,80,FEN,,
14263,2/18/2021,80,FEN,,
14264,2/18/2021,50,FAB,,
14265,2/19/2021,80,FEN,,
14266,2/22/2021,50,FAB,,
14267,2/22/2021,50,FAB,,
14268,2/22/2021,50,FAB,,
14269,2/22/2021,96,EG,,
14270,2/23/2021,70,FP,,
14271,2/23/2021,70,FEN,,
14272,2/24/2021,80,FEN,,
14273,2/24/2021,40,EG,,
14274,2/25/2021,50,FAB,,
14275,2/25/2021,50,FEN,,
14276,3/1/2021,92,EG,,
14277,3/1/2021,80,N,G1097,G0014
14278,3/1/2021,50,FEN,,
14279,3/1/2021,50,FAB,,
14280,3/1/2021,50,FEN,,
14281,3/2/2021,40,FEN,,
14282,3/2/2021,40,FEN,,
14283,3/3/2021,50,FAB,,
14284,3/4/2021,50,FEN,,
14285,3/8/2021,40,FAB,,
14286,3/8/2021,50,FAB,,
14287,3/8/2021,50,FEN,,
14288,3/8/2021,50,FAB,,
14289,3/8/2021,70,FAB,,
14290,3/8/2021,40,FEN,,
14291,3/9/2021,90,FEN,,
14292,3/9/2021,50,FEN,,
14293,3/9/2021,50,FEN,,
14294,3/9/2021,50,N,,
14295,3/9/2021,70,FEN,,
14296,3/10/2021,40,FEN,,
14297,3/10/2021,50,N,G1135,G0070
14298,3/11/2021,50,FEN,,
14299,3/11/2021,70,N,,
14300,3/11/2021,40,FAB,G1128,G0049
14301,3/15/2021,91,FAB,,
14302,3/15/2021,40,FEN,,
14303,3/15/2021,50,FAB,,
14304,3/15/2021,50,FEN,,
14305,3/15/2021,50,FAB,,
14306,3/15/2021,50,FEN,G1011,G0002
14307,3/15/2021,50,FEN,,
14308,3/15/2021,50,FAB,,
14309,3/15/2021,50,FAB,,
14310,3/15/2021,80,FEN,,
14311,3/15/2021,70,N,,
14312,3/17/2021,50,FEN,,
14313,3/17/2021,50,EG,G1051,G1052
14314,3/17/2021,50,FAB,,
14315,3/19/2021,50,FAB,,
14316,3/19/2021,50,FAB,,
14317,3/19/2021,50,FAB,,
14318,3/19/2021,50,FAB,,
14319,3/22/2021,50,FEN,,
14320,3/22/2021,40,N,G1011,G0002
14321,3/22/2021,50,FEN,,
14322,3/22/2021,50,FEN,,
14323,3/22/2021,50,FAB,,
14324,3/22/2021,70,FEN,G1114,G0006
14325,3/23/2021,40,FEN,,
14326,3/24/2021,50,FEN,,
14327,3/24/2021,90,FEN,,
14328,3/24/2021,50,FAB,,
14329,3/24/2021,50,FAB,,
14330,3/25/2021,40,FEN,,
14331,3/25/2021,50,FAB,,
14332,3/25/2021,50,FAB,,
14333,3/25/2021,50,FAB,,
14334,3/26/2021,70,FEN,,
14335,3/26/2021,70,N,,
14336,3/26/2021,40,FEN,,
14337,3/26/2021,50,FEN,G1051,G1052
14338,3/26/2021,50,FAB,,
14339,3/26/2021,50,FEN,,
14340,3/29/2021,70,EG,G1051,G1052
14341,3/29/2021,50,FEN,,
14342,3/30/2021,50,FAB,,
14343,3/31/2021,50,FEN,,
14344,3/31/2021,80,FEN,,
14345,4/2/2021,70,FEN,,
14346,4/2/2021,70,N,,
14347,4/2/2021,50,FEN,,
14348,4/2/2021,80,FEN,,
14349,4/6/2021,50,FEN,G1114,G0006
14350,4/6/2021,50,FEN,,
14351,4/6/2021,50,FAB,,
14352,4/6/2021,80,FEN,G1134,G0063
14353,4/6/2021,50,FEN,,
14354,4/6/2021,50,FEN,,
14355,4/7/2021,50,FEN,,
14356,4/8/2021,90,FEN,,
14357,4/8/2021,50,FEN,,
14358,4/9/2021,50,FAB,,
14359,4/9/2021,70,FEN,,
14360,4/12/2021,50,FAB,,
14361,4/12/2021,1,FEN,,
14362,4/12/2021,50,FEN,,
14363,4/14/2021,70,FEN,,
14364,4/15/2021,50,FAB,,
14365,4/15/2021,50,FAB,,
14366,4/15/2021,80,FEN,,
14367,4/15/2021,90,FEN,,
14368,4/16/2021,90,N,,
14369,4/19/2021,50,N,,
14370,4/21/2021,40,N,G1114,G0006
14371,4/21/2021,50,FEN,,
14372,4/22/2021,50,FAB,,
14373,4/23/2021,90,FEN,,
14374,4/23/2021,50,FEN,,
14375,4/23/2021,50,FAB,,
14376,4/26/2021,70,FEN,,
14377,4/27/2021,50,FEN,,
14378,4/27/2021,80,FEN,,
14379,4/27/2021,50,FEN,,
14380,4/28/2021,50,FEN,,
14381,4/28/2021,40,N,G0016,G0038
14382,5/3/2021,50,FAB,,
14383,5/3/2021,40,FEN,,
14384,5/3/2021,40,FEN,,
14385,5/3/2021,50,FAB,,
14386,5/3/2021,50,FAB,,
14387,5/3/2021,91,FEN,,
14388,5/4/2021,50,FEN,,
14389,5/5/2021,80,FEN,,
14390,5/5/2021,50,FAB,,
14391,5/10/2021,40,N,G1051,G1052
14392,5/10/2021,70,N,,
14393,5/10/2021,90,EG,,
14394,5/10/2021,50,FAB,,
14395,5/10/2021,50,FEN,,
14396,5/12/2021,70,FEN,,
14397,5/18/2021,50,FEN,,
14398,5/18/2021,50,EG,,
14399,5/19/2021,90,EG,,
14400,5/19/2021,50,EG,,
14401,5/19/2021,40,FEN,,
14402,5/20/2021,70,FEN,,
14403,5/20/2021,50,FAB,,
14404,5/21/2021,70,FEN,,
14405,5/21/2021,40,FEN,,
14406,5/25/2021,70,N,,
14407,5/26/2021,50,FAB,,
14408,5/26/2021,50,FEN,,
14409,5/28/2021,70,FEN,,
14410,5/28/2021,50,FEN,,
14411,5/31/2021,70,FEN,,
14412,5/31/2021,50,FAB,,
14413,5/31/2021,50,FAB,,
14414,6/1/2021,50,FEN,,
14415,6/1/2021,90,FEN,,
14416,6/1/2021,50,FEN,G1114,G0006
14417,6/3/2021,50,FEN,,
14418,6/3/2021,90,FEN,,
14419,6/3/2021,40,FEN,,
14420,6/3/2021,50,FAB,,
14421,6/3/2021,40,N,G1138,G0002
14422,6/7/2021,50,FEN,,
14423,6/7/2021,50,FAB,,
14424,6/8/2021,70,FEN,,
14425,6/9/2021,40,FEN,G1111,G0003
14426,6/9/2021,40,FEN,,
14427,6/9/2021,50,FEN,,
14428,6/11/2021,50,FEN,,
14429,6/11/2021,50,FAB,,
14430,6/11/2021,50,FAB,,
14431,6/11/2021,40,FEN,,
14432,6/11/2021,40,FEN,,
14433,6/11/2021,50,FEN,,
14434,6/11/2021,80,FEN,,
14435,6/14/2021,40,N,,
14436,6/14/2021,50,FAB,,
14437,6/14/2021,50,FAB,,
14438,6/14/2021,50,FEN,,
14439,6/14/2021,40,FAB,,
14440,6/15/2021,0,,,
14441,6/17/2021,50,FAB,,
14442,6/17/2021,50,FEN,,
14443,6/17/2021,50,FAB,,
14444,6/22/2021,40,FEN,,
14445,6/22/2021,50,FEN,,
14446,6/22/2021,70,FEN,,
14447,6/23/2021,50,FEN,,
14448,6/23/2021,50,FEN,,
14449,6/25/2021,80,FEN,,
14450,6/25/2021,50,FEN,,
14451,6/25/2021,80,FEN,,
14452,6/28/2021,50,FAB,,
14453,6/28/2021,50,FEN,,
14454,6/29/2021,70,FEN,,
14455,6/30/2021,80,FEN,,
14456,7/1/2021,50,FEN,,
14457,7/1/2021,70,FEN,,
14458,7/2/2021,50,FEN,,
14459,7/2/2021,50,FAB,,
14460,7/2/2021,80,FEN,,
14461,7/2/2021,50,FEN,,
14462,7/2/2021,50,FEN,,
14463,7/5/2021,70,GSB,G1123,G0030
14464,7/5/2021,50,FEN,,
14465,7/6/2021,50,FEN,,
14466,7/6/2021,70,N,,
14467,7/6/2021,50,FAB,,
14468,7/7/2021,90,FEN,G1111,G0003
14469,7/7/2021,50,FAB,,
14470,7/7/2021,50,FAB,,
14471,7/7/2021,90,FEN,,
14472,7/8/2021,50,N,G1135,G0070
14473,7/8/2021,50,FAB,,
14474,7/9/2021,40,FEN,,
14475,7/12/2021,50,FAB,,
14476,7/12/2021,40,EG,,
14477,7/13/2021,80,FAB,,
14478,7/13/2021,80,FEN,,
14479,7/16/2021,50,FEN,,
14480,7/19/2021,50,N,G1135,G0070
14481,7/19/2021,80,N,G1139,G0071
14482,7/20/2021,40,FEN,,
14483,7/21/2021,50,FAB,,
14484,7/21/2021,50,FAB,,
14485,7/21/2021,90,FAB,,
14486,7/21/2021,70,N,G1012,G1137
14487,7/22/2021,50,FAB,,
14488,7/22/2021,50,FEN,,
14489,7/22/2021,50,FAB,,
14490,7/22/2021,50,FEN,,
14491,7/23/2021,50,N,G0063,
14492,7/23/2021,50,FEN,,
14493,7/23/2021,50,FAB,,
14494,7/26/2021,50,FAB,,
14495,7/26/2021,50,FEN,,
14496,7/26/2021,50,GSB,G1123,G0030
14497,7/29/2021,50,FEN,G1114,G0006
14498,7/29/2021,80,FEN,,
14499,8/3/2021,40,FEN,,
14500,8/5/2021,50,FAB,,
14501,8/5/2021,1,FEN,,
14502,8/6/2021,50,FEN,,
14503,8/31/2021,80,FAB,,
14504,9/2/2021,50,N,G1113,G0010
14505,9/2/2021,50,FEN,,
14506,9/2/2021,40,FEN,,
14507,9/2/2021,50,FEN,,
14508,9/3/2021,50,FEN,,
14509,9/3/2021,50,FAB,,
14510,9/3/2021,40,FAB,,
14511,9/3/2021,40,N,G1135,G0070
14512,9/6/2021,80,FEN,,
14513,9/6/2021,50,FEN,,
14514,9/6/2021,40,FEN,,
14515,9/7/2021,40,FEN,,
14516,9/7/2021,70,N,G1097,G0014
14517,9/8/2021,70,FEN,,
14518,9/8/2021,70,FEN,,
14519,9/8/2021,40,FP,,
14520,9/8/2021,50,FP,,
14521,9/10/2021,40,FEN,,
14522,9/14/2021,50,FEN,,
14523,9/16/2021,70,FP,,
14524,9/16/2021,50,FEN,,
14525,9/16/2021,50,FEN,,
14526,9/16/2021,70,FEN,,
14527,9/20/2021,0,,,
14528,9/20/2021,70,N,G1097,G0014
14529,9/21/2021,70,FEN,,
14530,9/21/2021,80,FEN,G1114,G0006
14531,9/22/2021,50,FEN,,
14532,9/22/2021,50,N,G1134,G0063
14533,9/24/2021,50,FEN,,
14534,9/24/2021,50,FAB,,
14535,9/24/2021,40,FP,,
14536,9/24/2021,80,FEN,,
14537,9/24/2021,40,FEN,,
14538,9/24/2021,40,N,G1114,G0006
14539,9/27/2021,50,FAB,,
14540,9/27/2021,50,FEN,,
14541,9/28/2021,80,FEN,,
14542,9/28/2021,70,FEN,,
14543,9/29/2021,80,FEN,G1130,G0067
14544,9/30/2021,70,FAB,,
14545,9/30/2021,80,EG,,
14546,9/30/2021,50,FEN,,
14547,10/1/2021,50,FAB,,
14548,10/1/2021,70,FAB,,
14549,10/1/2021,50,FAB,,
14550,10/1/2021,40,FAB,,
14551,10/4/2021,50,FEN,,
14552,10/4/2021,80,FEN,,
14553,10/5/2021,50,FAB,,
14554,10/7/2021,50,FAB,,
14555,10/7/2021,50,FAB,,
14556,10/7/2021,40,FAB,,
14557,10/7/2021,50,FAB,,
14558,10/8/2021,50,FAB,,
14559,10/11/2021,40,FEN,,
14560,10/11/2021,80,N,G1116,G1093
14561,10/12/2021,50,FEN,,
14562,10/12/2021,70,N,G1037,G0061
14563,10/12/2021,40,EG,,
14564,10/12/2021,50,FEN,G1139,G0071
14565,10/12/2021,40,FEN,,
14566,10/13/2021,70,FEN,,
14567,10/13/2021,40,FEN,,
14568,10/13/2021,80,N,G1012,G1137
14569,10/15/2021,70,FEN,G1121,G0027
14570,10/18/2021,90,FEN,,
14571,10/18/2021,80,FEN,,
14572,10/21/2021,50,FAB,,
14573,10/21/2021,50,FAB,,
14574,10/25/2021,80,FEN,,
14575,10/25/2021,80,N,G1111,G0003
14576,10/25/2021,70,FEN,,
14577,10/26/2021,40,EG,,
14578,10/27/2021,50,FEN,,
14579,10/27/2021,40,FEN,,
14580,10/28/2021,50,FAB,,
14581,10/28/2021,50,FAB,,
14582,10/28/2021,70,N,G0016,G0038
14583,10/29/2021,80,FEN,,
14584,10/29/2021,40,FEN,,
14585,10/29/2021,40,FEN,,
14586,11/2/2021,50,FEN,,
14587,11/4/2021,50,FAB,,
14588,11/4/2021,40,FEN,,
14589,11/5/2021,50,FEN,,
14590,11/5/2021,50,FAB,,
14591,11/9/2021,50,FAB,,
14592,11/9/2021,90,N,,
14593,11/10/2021,80,FEN,,
14594,11/15/2021,70,FEN,,
14595,11/15/2021,50,FEN,G1139,G0071
14596,11/15/2021,40,FP,,
14597,11/16/2021,70,FEN,,
14598,11/16/2021,70,FEN,G1113,G0010
14599,11/16/2021,70,FEN,,
14600,11/17/2021,0,DIVERS,,
14601,11/18/2021,40,FEN,,
14602,11/18/2021,70,FEN,G1121,G0027
14603,11/19/2021,50,FAB,,
14604,11/19/2021,40,FAB,,
14605,11/23/2021,70,N,G1062,G0015
14606,11/23/2021,50,FEN,,
14607,11/23/2021,50,FAB,,
14608,11/23/2021,50,FAB,,
14609,11/23/2021,90,FEN,,
14610,11/26/2021,0,,,
14611,11/29/2021,50,N,G1113,G0010
14612,11/29/2021,50,FEN,,
14613,11/30/2021,70,FAB,,
14614,12/2/2021,0,,,
14615,12/2/2021,50,FEN,,
14616,12/2/2021,50,FEN,,
14617,12/2/2021,40,FAB,,
14618,12/3/2021,50,FAB,,
14619,12/6/2021,90,FEN,,
14620,12/6/2021,50,FEN,,
14621,12/9/2021,70,N,G1097,G0014
14622,12/9/2021,50,FEN,,
14623,12/9/2021,40,FEN,,
14624,12/9/2021,50,FEN,,
14625,12/10/2021,50,FEN,,
14626,12/10/2021,90,FEN,,
14627,12/13/2021,50,FP,,
14628,12/15/2021,50,FAB,,
14629,12/16/2021,40,FAB,,
14630,12/16/2021,70,FEN,,
14631,12/16/2021,40,FEN,,
14632,12/17/2021,50,FEN,,
14633,12/20/2021,50,FAB,,
14634,12/20/2021,50,FEN,,
14635,12/21/2021,50,FEN,G1134,G0063
14636,12/22/2021,50,FEN,,
14637,12/23/2021,50,FEN,,
14638,12/23/2021,70,N,G1111,G0003
14639,1/3/2022,40,N,G1094,G0014
14640,1/3/2022,50,N,G1082,G0052
14641,1/5/2022,80,N,G1097,G0014
14642,1/6/2022,70,FEN,,
14643,1/6/2022,40,FEN,,
14644,1/7/2022,50,FEN,,
14645,1/10/2022,50,FEN,,
14646,1/10/2022,50,FEN,,
14647,1/11/2022,40,FAB,,
14648,1/13/2022,40,N,,
14649,1/14/2022,50,FEN,,
14650,1/14/2022,70,N,G1097,G0014
14651,1/17/2022,70,FAB,,
14652,1/19/2022,40,FEN,G1126,G0046
14653,1/20/2022,50,FEN,,
14654,1/20/2022,40,FAB,,
14655,1/24/2022,50,FEN,,
14656,1/24/2022,50,FEN,,
14657,1/25/2022,80,FEN,,
14658,1/26/2022,50,FEN,,
14659,1/26/2022,50,FEN,,
14660,1/27/2022,50,FEN,G1121,G0027
14661,1/28/2022,50,FEN,,
14662,1/31/2022,50,FEN,,
14663,2/1/2022,50,FEN,,
14664,2/1/2022,50,FEN,,
14665,2/2/2022,50,FEN,,
14666,2/2/2022,50,FAB-POS,,
14667,2/2/2022,70,FEN,,
14668,2/2/2022,50,FEN,G1121,G0027
14669,2/2/2022,50,FAB,,
14670,2/2/2022,70,N,G1093,G0014
14671,2/3/2022,50,FAB,,
14672,2/4/2022,50,FEN,,
14673,2/4/2022,80,N,G1130,G0067
14674,2/7/2022,50,FAB-POS,,
14675,2/7/2022,80,N,G1089,G0038
14676,2/8/2022,40,FAB-POS,,
14677,2/8/2022,40,FEN,,
14678,2/8/2022,90,FAB-POS,,
14679,2/8/2022,96,FAB-POS,,
14680,2/10/2022,50,FEN,,
14681,2/10/2022,50,FAB-IND,,
14682,2/10/2022,50,FEN,,
14683,2/10/2022,70,N,G1093,G0014
14684,2/10/2022,70,FEN,,
14685,2/10/2022,80,FAB-POS,,
14686,2/11/2022,50,FAB-POS,,
14687,2/14/2022,40,N,G0016,G0038
14688,2/14/2022,50,FAB,,
14689,2/15/2022,70,FEN,G1126,G0046
14690,2/16/2022,50,FEN,,
14691,2/16/2022,50,EG,,
14692,2/17/2022,50,FEN,,
14693,2/17/2022,50,FAB,,
14694,2/17/2022,70,FAB,,
14695,2/24/2022,50,FEN,,
14696,2/24/2022,50,FEN,,
14697,2/24/2022,50,FEN,G1139,G0071
14698,2/25/2022,50,N,G1113,G0010
14699,2/25/2022,40,FEN,,
14700,3/1/2022,70,FEN,,
14701,3/3/2022,50,FAB-POS,,
14702,3/3/2022,50,FAB-POS,,
14703,3/3/2022,50,FAB,,
14704,3/4/2022,80,FEN,,
14705,3/4/2022,50,FEN,,
14706,3/7/2022,40,FEN,,
14707,3/7/2022,80,N,,
14708,3/8/2022,80,FEN,G1135,G0070
14709,3/8/2022,50,N,G1011,G0002
14710,3/9/2022,50,N,G1011,G0002
14711,3/9/2022,40,FEN,,
14712,3/10/2022,50,FEN,,
